,7 Low_beta,7 High_beta,7 Alpha,7 Theta,7 Gamma,8 Low_beta,8 High_beta,8 Alpha,8 Theta,8 Gamma,9 Low_beta,9 High_beta,9 Alpha,9 Theta,9 Gamma,10 Low_beta,10 High_beta,10 Alpha,10 Theta,10 Gamma,11 Low_beta,11 High_beta,11 Alpha,11 Theta,11 Gamma,12 Low_beta,12 High_beta,12 Alpha,12 Theta,12 Gamma,Label
151,0.450224595096,0.160472394878,0.250958648797,0.514389571848,0.120402762956,0.483788772996,0.189355627781,0.31329393872,0.465204369243,0.0905746127844,0.147041813811,0.120621308349,0.233981979915,0.150041600181,0.0548637175884,0.836440621772,0.359869070898,0.639569029033,1.54425548894,0.126934891413,0.184016688876,0.176621937301,0.305719702942,0.58969198642,0.0744325486225,0.337709221189,0.571555891906,0.598691451641,0.501293257689,0.245210621417,1
152,0.450224595096,0.160472394878,0.250958648797,0.514389571848,0.120402762956,0.483788772996,0.189355627781,0.31329393872,0.465204369243,0.0905746127844,0.147041813811,0.120621308349,0.233981979915,0.150041600181,0.0548637175884,0.836440621772,0.359869070898,0.639569029033,1.54425548894,0.126934891413,0.184016688876,0.176621937301,0.305719702942,0.58969198642,0.0744325486225,0.337709221189,0.571555891906,0.598691451641,0.501293257689,0.245210621417,1
153,0.450224595096,0.160472394878,0.250958648797,0.514389571848,0.120402762956,0.483788772996,0.189355627781,0.31329393872,0.465204369243,0.0905746127844,0.147041813811,0.120621308349,0.233981979915,0.150041600181,0.0548637175884,0.836440621772,0.359869070898,0.639569029033,1.54425548894,0.126934891413,0.184016688876,0.176621937301,0.305719702942,0.58969198642,0.0744325486225,0.337709221189,0.571555891906,0.598691451641,0.501293257689,0.245210621417,1
154,0.450224595096,0.160472394878,0.250958648797,0.514389571848,0.120402762956,0.483788772996,0.189355627781,0.31329393872,0.465204369243,0.0905746127844,0.147041813811,0.120621308349,0.233981979915,0.150041600181,0.0548637175884,0.836440621772,0.359869070898,0.639569029033,1.54425548894,0.126934891413,0.184016688876,0.176621937301,0.305719702942,0.58969198642,0.0744325486225,0.337709221189,0.571555891906,0.598691451641,0.501293257689,0.245210621417,1
155,0.0945292321995,0.0920598672265,0.142829871703,0.461085079136,0.11992792547,0.216645355552,0.11997516981,0.0806138141704,0.356553534077,0.0690056245499,0.0908998185672,0.0980274927936,0.160066760412,0.2572569934,0.0531924109299,0.856192060508,0.409380642011,0.598745808495,1.37259601538,0.153812431075,0.214691309638,0.147604078776,0.176830923958,0.560303845206,0.084183461379,0.29606727325,0.578985243907,0.408715029328,0.386663096934,0.258312877408,1
156,0.0945292321995,0.0920598672265,0.142829871703,0.461085079136,0.11992792547,0.216645355552,0.11997516981,0.0806138141704,0.356553534077,0.0690056245499,0.0908998185672,0.0980274927936,0.160066760412,0.2572569934,0.0531924109299,0.856192060508,0.409380642011,0.598745808495,1.37259601538,0.153812431075,0.214691309638,0.147604078776,0.176830923958,0.560303845206,0.084183461379,0.29606727325,0.578985243907,0.408715029328,0.386663096934,0.258312877408,1
157,0.058058730174,0.0679911278292,0.109468840578,0.27278159737,0.0818900991776,0.135010967308,0.127923483807,0.0975225458373,0.130456668699,0.0666436985472,0.128858451724,0.105587174945,0.165701992659,0.52621069832,0.0667652789199,0.610706091819,0.326294131692,0.432003987785,1.13439529845,0.190120197429,0.246477110574,0.209342576321,0.146382269893,0.354957113892,0.0933420527682,0.319797081028,0.429494636232,0.463128317055,0.342529826725,0.319109993314,1
158,0.124250547456,0.0786367491828,0.174319298272,0.5679536973,0.0974648750516,0.0719074473072,0.170847988032,0.301852242893,0.32196720222,0.0655166028459,0.240439453086,0.116701254988,0.174705895232,0.902179181244,0.0924004214143,0.35710652807,0.30727569753,0.397008912318,1.78168017162,0.171439786192,0.198506088027,0.188240625324,0.21408247683,0.567337960304,0.0744255220271,0.261721348264,0.309531070102,0.533134645981,0.633862870978,0.34547020707,1
159,0.347506091734,0.117968015081,0.320563010485,1.20611607743,0.0971131637385,0.353929037103,0.104072420114,0.422852904082,1.08922686862,0.114678253273,0.142893620643,0.0901837127057,0.243245058915,0.429723197505,0.0883705524634,0.444241877329,0.253658522121,1.09472745449,1.66355896282,0.20226823114,0.502675840173,0.164214131862,0.61008722149,0.757891522078,0.102054613623,0.53027459912,0.365131500459,0.921354064527,1.00061919327,0.22389751033,1
160,0.347506091734,0.117968015081,0.320563010485,1.20611607743,0.0971131637385,0.353929037103,0.104072420114,0.422852904082,1.08922686862,0.114678253273,0.142893620643,0.0901837127057,0.243245058915,0.429723197505,0.0883705524634,0.444241877329,0.253658522121,1.09472745449,1.66355896282,0.20226823114,0.502675840173,0.164214131862,0.61008722149,0.757891522078,0.102054613623,0.53027459912,0.365131500459,0.921354064527,1.00061919327,0.22389751033,1
161,0.607089741492,0.171951611005,0.365327935039,1.40147700644,0.0924152678266,0.757869548164,0.0978637714798,0.414217400044,1.35372269365,0.120276570927,0.267699199469,0.0806537009836,0.231102160629,0.30254155372,0.0545710814518,0.755035082651,0.318708626409,1.51113919399,1.76372952332,0.248740747636,0.652713634542,0.167237282571,0.487120281502,0.85743080207,0.141881055827,0.514186432272,0.497756432552,0.458526508879,1.12298092183,0.240006029163,1
162,0.607089741492,0.171951611005,0.365327935039,1.40147700644,0.0924152678266,0.757869548164,0.0978637714798,0.414217400044,1.35372269365,0.120276570927,0.267699199469,0.0806537009836,0.231102160629,0.30254155372,0.0545710814518,0.755035082651,0.318708626409,1.51113919399,1.76372952332,0.248740747636,0.652713634542,0.167237282571,0.487120281502,0.85743080207,0.141881055827,0.514186432272,0.497756432552,0.458526508879,1.12298092183,0.240006029163,1
163,0.607089741492,0.171951611005,0.365327935039,1.40147700644,0.0924152678266,0.757869548164,0.0978637714798,0.414217400044,1.35372269365,0.120276570927,0.267699199469,0.0806537009836,0.231102160629,0.30254155372,0.0545710814518,0.755035082651,0.318708626409,1.51113919399,1.76372952332,0.248740747636,0.652713634542,0.167237282571,0.487120281502,0.85743080207,0.141881055827,0.514186432272,0.497756432552,0.458526508879,1.12298092183,0.240006029163,1
164,0.607089741492,0.171951611005,0.365327935039,1.40147700644,0.0924152678266,0.757869548164,0.0978637714798,0.414217400044,1.35372269365,0.120276570927,0.267699199469,0.0806537009836,0.231102160629,0.30254155372,0.0545710814518,0.755035082651,0.318708626409,1.51113919399,1.76372952332,0.248740747636,0.652713634542,0.167237282571,0.487120281502,0.85743080207,0.141881055827,0.514186432272,0.497756432552,0.458526508879,1.12298092183,0.240006029163,1
165,0.376664920326,0.138371356786,0.277393685166,0.516109885769,0.0975725905643,0.353928824141,0.154647344888,0.38639082735,0.631862885166,0.097828843198,0.168517746323,0.102338469612,0.211947645435,0.200060132672,0.0423524804517,0.633091763555,0.554502881345,1.11790448763,1.74504640315,0.216466390278,0.657095751818,0.261060277773,0.273620363673,0.590046326059,0.0815217063935,1.10838406653,0.567738476498,0.27130902271,0.874619425954,0.28948860721,1
