,7 Low_beta,7 High_beta,7 Alpha,8 Low_beta,8 High_beta,8 Alpha,9 Low_beta,9 High_beta,9 Alpha,10 Low_beta,10 High_beta,10 Alpha,11 Low_beta,11 High_beta,11 Alpha,12 Low_beta,12 High_beta,12 Alpha,Label
18,0.178133055957,0.243475498436,0.361790652414,0.240054718443,0.129219087881,0.122194400962,0.120122043582,0.0801551909401,0.248140446423,0.457065610654,0.354434764035,0.338632691174,0.246259101851,0.177869596206,0.0989048697015,0.631874220248,0.461436011666,0.960483795296,1
19,0.353138595311,0.294885529437,1.51495734291,0.489764054369,0.136237144467,0.35062439931,0.212084473464,0.0789953353821,0.328960269935,0.731223995235,0.260198173582,0.857712279052,0.488362671061,0.136505310338,0.182916692232,1.2515376716,0.402154934784,1.3404193517,1
20,0.336674124271,0.235363783014,0.982988617541,0.331954141517,0.0958263062138,0.52259737005,0.203186627296,0.089194386369,0.276262338752,0.36498873524,0.194778327587,1.13472174896,0.437108365164,0.143300520119,0.494320257964,1.00213714307,0.298477491842,1.26861229061,1
21,0.170934070627,0.165482295296,0.423040420669,0.209275579715,0.114561602976,0.699321998288,0.108846016723,0.0648435600417,0.354077492646,0.639411930059,0.273581717526,1.02237558242,0.295974518749,0.146822695779,0.756173639657,1.19999920554,0.411712338697,1.96047283756,1
22,0.239563250651,0.155629234302,0.763730990108,0.225757486668,0.11250735521,0.773994836259,0.0883563571187,0.0658805424581,0.405690724283,0.88523661907,0.264369230514,0.569034502032,0.235094218372,0.164054620353,0.537602665462,1.83766004948,0.895577455307,2.40271337938,1
23,0.282624913793,0.192229025589,0.624768437936,0.19049275597,0.0972962323254,0.548062226804,0.0559026324374,0.0621193352421,0.16655815537,0.785592536968,0.192757771992,0.361836429704,0.24174767689,0.204384491324,0.335092523108,1.08661595189,1.14217851867,2.20221137817,1
24,0.282624913793,0.192229025589,0.624768437936,0.19049275597,0.0972962323254,0.548062226804,0.0559026324374,0.0621193352421,0.16655815537,0.785592536968,0.192757771992,0.361836429704,0.24174767689,0.204384491324,0.335092523108,1.08661595189,1.14217851867,2.20221137817,1
25,0.270582243667,0.275257095189,0.469089598466,0.59334513596,0.10290349943,0.579960198927,0.0737253387563,0.0601069898902,0.141419313422,0.532923534818,0.206137010962,0.364051927056,0.257582764587,0.147000271553,0.41108175599,0.638290960294,0.718795476518,1.26854239059,1
26,0.270582243667,0.275257095189,0.469089598466,0.59334513596,0.10290349943,0.579960198927,0.0737253387563,0.0601069898902,0.141419313422,0.532923534818,0.206137010962,0.364051927056,0.257582764587,0.147000271553,0.41108175599,0.638290960294,0.718795476518,1.26854239059,1
27,0.270582243667,0.275257095189,0.469089598466,0.59334513596,0.10290349943,0.579960198927,0.0737253387563,0.0601069898902,0.141419313422,0.532923534818,0.206137010962,0.364051927056,0.257582764587,0.147000271553,0.41108175599,0.638290960294,0.718795476518,1.26854239059,1
28,0.270582243667,0.275257095189,0.469089598466,0.59334513596,0.10290349943,0.579960198927,0.0737253387563,0.0601069898902,0.141419313422,0.532923534818,0.206137010962,0.364051927056,0.257582764587,0.147000271553,0.41108175599,0.638290960294,0.718795476518,1.26854239059,1
29,0.173263466489,0.31821062423,0.310650946927,0.924491895118,0.164057742177,0.715114925972,0.203514892093,0.085519876116,0.195286013222,0.576914910134,0.287408355835,0.310765737851,0.304983918643,0.147699726788,0.349195191663,1.04193365423,0.524268895457,0.232000225731,1
30,0.328156044097,0.178000137763,0.336272958391,0.336425038073,0.243317084533,0.305483084706,0.266955132093,0.114002321601,0.0944319852779,0.576000226944,0.429564237404,0.422713389642,0.233011520144,0.241708939372,0.306664136481,0.691884578799,0.444882076949,0.359417788999,1
31,0.408453560323,0.211635840613,0.462181345555,0.235036084176,0.201776528495,0.194379850356,0.161666187733,0.0892982413967,0.0700907104756,0.686107933325,0.484487427607,0.576327970355,0.429582394938,0.303244808284,0.386810694344,0.578337833696,0.551566263653,0.536111876752,1
32,0.196800529038,0.210112510057,0.394460787945,0.187568948533,0.105524345543,0.117470074255,0.211277541127,0.0838682280084,0.133156250815,0.465831922962,0.422358108982,0.420929595589,0.33903883134,0.250403698036,0.297906379526,0.379682441652,0.395295355833,0.602367243396,1
33,0.0888859786016,0.178827329099,0.295001698202,0.112202493455,0.114394427403,0.22755915909,0.126352463775,0.0894111403251,0.255618018088,0.304734783055,0.226777583925,0.51000710349,0.301421638691,0.166870448021,0.107498063336,0.463608768018,0.327338152341,0.469997719846,1
34,0.0665957206626,0.315146144891,0.471423335127,0.161413570887,0.15328527299,0.28022744845,0.1234216482,0.0979646181524,0.162802294194,0.806373392836,0.219553645358,0.567317410476,0.285107359266,0.119534361748,0.213343867974,0.445701900395,0.290921328704,0.659483502684,1
35,0.209859915339,0.232500083884,0.45196754139,0.255223722476,0.137230661397,0.252334553708,0.273160601241,0.0621451861783,0.150365288516,1.30261932288,0.405960050972,0.381776774521,0.444949271705,0.133189138679,0.311590570753,0.646722861001,0.391136109335,0.822157503555,1
36,0.443191348964,0.135094821462,0.220569949031,0.199511732747,0.0959141780592,0.141597329336,0.211041754005,0.0457887591074,0.141802859372,0.616605001264,0.421303982212,0.358170924678,0.360501476138,0.135102938952,0.27454005315,0.701657975213,0.429983114782,0.479466308189,1
37,0.246080548194,0.118604590371,0.270758753499,0.0770744863193,0.0876329188159,0.200746245391,0.109014675474,0.0580959776617,0.148571499876,0.171782795365,0.446028319499,0.344879589234,0.186507112388,0.132475996157,0.263973146157,0.724969860747,0.39488926604,0.438232010493,1
38,0.246080548194,0.118604590371,0.270758753499,0.0770744863193,0.0876329188159,0.200746245391,0.109014675474,0.0580959776617,0.148571499876,0.171782795365,0.446028319499,0.344879589234,0.186507112388,0.132475996157,0.263973146157,0.724969860747,0.39488926604,0.438232010493,1
39,0.246080548194,0.118604590371,0.270758753499,0.0770744863193,0.0876329188159,0.200746245391,0.109014675474,0.0580959776617,0.148571499876,0.171782795365,0.446028319499,0.344879589234,0.186507112388,0.132475996157,0.263973146157,0.724969860747,0.39488926604,0.438232010493,1
40,0.246080548194,0.118604590371,0.270758753499,0.0770744863193,0.0876329188159,0.200746245391,0.109014675474,0.0580959776617,0.148571499876,0.171782795365,0.446028319499,0.344879589234,0.186507112388,0.132475996157,0.263973146157,0.724969860747,0.39488926604,0.438232010493,1
41,0.246080548194,0.118604590371,0.270758753499,0.0770744863193,0.0876329188159,0.200746245391,0.109014675474,0.0580959776617,0.148571499876,0.171782795365,0.446028319499,0.344879589234,0.186507112388,0.132475996157,0.263973146157,0.724969860747,0.39488926604,0.438232010493,1
42,0.213136611956,0.172046328648,0.732627801021,0.148844678843,0.154280116804,0.471992087557,0.180131575187,0.0962800466084,0.11798549569,0.283028557866,0.452605331681,0.665936987897,0.15076286695,0.230466871473,0.385911668662,1.04270878644,0.751559510894,0.480327254735,1
43,0.213136611956,0.172046328648,0.732627801021,0.148844678843,0.154280116804,0.471992087557,0.180131575187,0.0962800466084,0.11798549569,0.283028557866,0.452605331681,0.665936987897,0.15076286695,0.230466871473,0.385911668662,1.04270878644,0.751559510894,0.480327254735,1
44,0.213136611956,0.172046328648,0.732627801021,0.148844678843,0.154280116804,0.471992087557,0.180131575187,0.0962800466084,0.11798549569,0.283028557866,0.452605331681,0.665936987897,0.15076286695,0.230466871473,0.385911668662,1.04270878644,0.751559510894,0.480327254735,1
45,0.213136611956,0.172046328648,0.732627801021,0.148844678843,0.154280116804,0.471992087557,0.180131575187,0.0962800466084,0.11798549569,0.283028557866,0.452605331681,0.665936987897,0.15076286695,0.230466871473,0.385911668662,1.04270878644,0.751559510894,0.480327254735,1
46,0.213136611956,0.172046328648,0.732627801021,0.148844678843,0.154280116804,0.471992087557,0.180131575187,0.0962800466084,0.11798549569,0.283028557866,0.452605331681,0.665936987897,0.15076286695,0.230466871473,0.385911668662,1.04270878644,0.751559510894,0.480327254735,1
47,0.555652015067,0.24185555044,0.619390170683,0.421618524922,0.202891601663,0.597527691078,0.308787870612,0.137065097784,0.222021382689,0.446295513369,0.475820287778,0.914491407399,0.205849301177,0.239746171521,0.373679574564,0.688817999981,0.70441477627,0.477413344796,1
48,0.555652015067,0.24185555044,0.619390170683,0.421618524922,0.202891601663,0.597527691078,0.308787870612,0.137065097784,0.222021382689,0.446295513369,0.475820287778,0.914491407399,0.205849301177,0.239746171521,0.373679574564,0.688817999981,0.70441477627,0.477413344796,1
49,0.260424874754,0.118100714812,0.226016588111,0.265285608015,0.107785190674,0.309077003522,0.271217687883,0.142378775019,0.320047895235,0.563662042815,0.266012441145,0.79343837532,0.330486939747,0.167290652027,0.388467071571,0.461704646655,0.359069875422,0.559504059678,1
50,0.260424874754,0.118100714812,0.226016588111,0.265285608015,0.107785190674,0.309077003522,0.271217687883,0.142378775019,0.320047895235,0.563662042815,0.266012441145,0.79343837532,0.330486939747,0.167290652027,0.388467071571,0.461704646655,0.359069875422,0.559504059678,1
51,0.260424874754,0.118100714812,0.226016588111,0.265285608015,0.107785190674,0.309077003522,0.271217687883,0.142378775019,0.320047895235,0.563662042815,0.266012441145,0.79343837532,0.330486939747,0.167290652027,0.388467071571,0.461704646655,0.359069875422,0.559504059678,1
52,0.0965152267662,0.116729199655,0.173605078441,0.176771748066,0.105162393795,0.302946645268,0.153479507139,0.104954550246,0.251844393912,0.569259124261,0.263630049701,0.734648368963,0.598230921924,0.158683603437,0.422234465301,0.902318032827,0.446927654241,0.886166101764,1
53,0.0965152267662,0.116729199655,0.173605078441,0.176771748066,0.105162393795,0.302946645268,0.153479507139,0.104954550246,0.251844393912,0.569259124261,0.263630049701,0.734648368963,0.598230921924,0.158683603437,0.422234465301,0.902318032827,0.446927654241,0.886166101764,1
54,0.0965152267662,0.116729199655,0.173605078441,0.176771748066,0.105162393795,0.302946645268,0.153479507139,0.104954550246,0.251844393912,0.569259124261,0.263630049701,0.734648368963,0.598230921924,0.158683603437,0.422234465301,0.902318032827,0.446927654241,0.886166101764,1
55,0.0965152267662,0.116729199655,0.173605078441,0.176771748066,0.105162393795,0.302946645268,0.153479507139,0.104954550246,0.251844393912,0.569259124261,0.263630049701,0.734648368963,0.598230921924,0.158683603437,0.422234465301,0.902318032827,0.446927654241,0.886166101764,1
56,0.137594125611,0.125965222536,0.275286011499,0.218956422072,0.114062421843,0.17581098027,0.19758541138,0.0601964909742,0.0827546862384,0.42180687525,0.237477703814,0.822035527093,0.47101074365,0.107687317791,0.349540680137,1.01035273658,0.369122410566,0.819609426142,1
57,0.0724518220703,0.143021039769,0.24042968894,0.162432945317,0.128184274483,0.0925072512107,0.135057056434,0.055424306728,0.0742717996998,0.351452171012,0.246670256917,0.656899531382,0.185198700716,0.174619829295,0.169079056451,0.541768073802,0.398170325711,0.340366999632,1
58,0.104344383288,0.134691754057,0.253681804571,0.189447957599,0.154369559468,0.261371277343,0.086226721643,0.0830944908537,0.246566435982,0.518867803183,0.235093254472,0.378764209452,0.328551599111,0.222512834787,0.103874818887,0.599750223498,0.561767879682,0.20500180645,1
59,0.104344383288,0.134691754057,0.253681804571,0.189447957599,0.154369559468,0.261371277343,0.086226721643,0.0830944908537,0.246566435982,0.518867803183,0.235093254472,0.378764209452,0.328551599111,0.222512834787,0.103874818887,0.599750223498,0.561767879682,0.20500180645,1
60,0.104344383288,0.134691754057,0.253681804571,0.189447957599,0.154369559468,0.261371277343,0.086226721643,0.0830944908537,0.246566435982,0.518867803183,0.235093254472,0.378764209452,0.328551599111,0.222512834787,0.103874818887,0.599750223498,0.561767879682,0.20500180645,1
61,0.201453199297,0.167441136819,0.25167029706,0.265107613678,0.151582794933,0.368360728336,0.159772709891,0.090449806623,0.247887686855,0.642752792711,0.191355260046,0.427014376325,0.477651497825,0.133219645781,0.168579357491,0.722183471638,0.458361093815,0.411725765134,1
62,0.201453199297,0.167441136819,0.25167029706,0.265107613678,0.151582794933,0.368360728336,0.159772709891,0.090449806623,0.247887686855,0.642752792711,0.191355260046,0.427014376325,0.477651497825,0.133219645781,0.168579357491,0.722183471638,0.458361093815,0.411725765134,1
63,0.201453199297,0.167441136819,0.25167029706,0.265107613678,0.151582794933,0.368360728336,0.159772709891,0.090449806623,0.247887686855,0.642752792711,0.191355260046,0.427014376325,0.477651497825,0.133219645781,0.168579357491,0.722183471638,0.458361093815,0.411725765134,1
64,0.267946861505,0.309727259966,0.310603271309,0.210153991143,0.100211679042,0.257441568783,0.11661776529,0.0810605174976,0.0703770993045,0.301667551228,0.200479540096,0.484898992563,0.25694356167,0.113140740123,0.285808803021,0.836470228623,0.73045738652,0.774876431987,1
65,0.159299034461,0.227803838069,0.195619826441,0.163875351669,0.0898604592919,0.122372821749,0.0911496765366,0.0935351097348,0.155101409542,0.272795423295,0.37183164344,0.455975707015,0.226717596197,0.177044350959,0.280575531649,0.317275372978,0.90435088114,0.362008236534,1
66,0.277199976965,0.205522733592,0.179519718004,0.160534662904,0.142378135849,0.139574313888,0.0710699574284,0.106313662582,0.225180233897,0.490129738555,0.51554778126,0.37717831614,0.536767185512,0.383450360164,0.366930026833,0.376808300579,0.595428739916,0.271033288741,1
67,0.256988362552,0.223354716842,0.220403534516,0.0887245138914,0.139315933478,0.258122255935,0.0578463011085,0.0735404257415,0.249218779206,0.839896233894,0.504970590003,0.32331851403,1.10495397468,0.640318910076,0.846288492412,0.788878379547,0.676111585116,0.630431129497,1
68,0.195850297752,0.22632881739,0.244022132975,0.128811574227,0.150587816407,0.22278438478,0.0641731225031,0.110870585447,0.237571147799,0.672194964248,0.381335914035,0.426036124535,0.610701191046,0.264203982848,0.574963914497,0.678350407193,0.666246025705,0.676894101926,1
69,0.427245768546,0.192135277369,0.339781538865,0.256697752086,0.250072109634,0.191357382049,0.0725889409487,0.153933386389,0.126969417891,0.937782444201,0.269503717489,0.575387924679,0.304547050687,0.166574015727,0.294608383821,0.393445729982,0.426660675256,0.454950648164,1
70,0.466064978898,0.20248380495,0.289708008059,0.370486668622,0.238699549511,0.224281654549,0.174751984254,0.13828933949,0.0855525469419,0.551661976498,0.397860271616,0.612538430233,0.168639789065,0.197021670052,0.132587300461,0.332983229663,0.513911131275,0.277865829263,1
71,0.245387653263,0.161366689437,0.31050123078,0.338757643692,0.185828799039,0.46013284067,0.107166014673,0.128381357364,0.218811365282,0.574147242799,0.382078406502,0.797848842766,0.235102469237,0.205156428736,0.194187817246,0.5558640081,0.57041913681,0.328202760528,1
72,0.14536045155,0.156588641373,0.250547709135,0.275475381973,0.216432310442,0.409682358334,0.115655507646,0.194985127835,0.24876365586,0.350783233299,0.316325675964,0.413254807311,0.342242571613,0.303781143687,0.153899871702,0.648055013582,0.845374584807,0.324704700142,1
73,0.12396672096,0.109754053814,0.196273078884,0.178774004147,0.1585143862,0.200192609239,0.182087277324,0.152233632454,0.322522052035,0.233052600498,0.358897575452,0.196539643542,0.199668131455,0.271677954626,0.107236192975,0.30557673012,1.14410552337,0.254418049724,1
74,0.13545715175,0.0818555502113,0.333210655779,0.114353186007,0.0826989750921,0.191853620312,0.145087134564,0.0710583768437,0.253584976624,0.343439984594,0.432635566302,0.145362096326,0.160897595859,0.156841427698,0.118740245836,0.14237450521,0.514354028775,0.196245745221,1
75,0.138209151705,0.133386429195,0.169823845073,0.0781331831198,0.0787024742,0.0996677100807,0.131135150846,0.0914433698108,0.132183643184,0.318708790105,0.318122236504,0.328428374083,0.118484792037,0.109928579133,0.265717913079,0.338486368943,0.419780871404,0.462946559278,1
76,0.127262740981,0.144924912808,0.201628059125,0.0883510966462,0.113581995812,0.119712559541,0.11802656353,0.13444287266,0.109957249978,0.2907742534,0.158826667699,0.778419514908,0.0867158674759,0.0885301381292,0.3822134102,0.280290243156,0.408940839032,0.50163210983,1
77,0.120691999853,0.107342658473,0.271603641563,0.0997053568876,0.0937233193234,0.43985831795,0.133053362928,0.157051989113,0.296711726163,0.23255266547,0.229131386114,0.729312734191,0.0829898729216,0.135772346995,0.493336032215,0.216179896783,0.348004011448,0.588759641056,1
78,0.091973021255,0.115251822043,0.269371730824,0.12527980643,0.0923367386678,0.457424043192,0.122023929915,0.159054509453,0.280325875551,0.149898673327,0.247444356306,0.844848941006,0.10380032698,0.162695369545,0.685973879451,0.283941176968,0.295685809592,0.946861638411,1
79,0.106532332738,0.107668515148,0.219275722729,0.19874481834,0.137220628188,0.276621190128,0.136574366889,0.0966388429253,0.136382446156,0.197946518176,0.239190685598,0.870402554987,0.237642427392,0.221841571128,0.576416275928,0.311226927807,0.385209817603,0.893316940493,1
80,0.0979299171127,0.114463026587,0.178532384296,0.190042471308,0.136001287833,0.232419600738,0.249397988061,0.0669564741696,0.175943944831,0.263755333623,0.2445796182,0.73980623204,0.19786009911,0.240548387379,0.283659256993,0.566139443492,0.379272254241,0.614648462542,1
81,0.078056672612,0.0958357963097,0.208208218035,0.113053546406,0.126252865768,0.200441957093,0.285530226271,0.0922511730543,0.24780335022,0.272890168293,0.290634648813,0.987617485236,0.210854633094,0.177747322831,0.264334273793,0.634317479912,0.414260725592,0.604922093576,1
82,0.172624233852,0.151986565452,0.465634538624,0.164974416814,0.253028937559,0.332464209351,0.216667131614,0.123288884223,0.156161218533,0.495375728265,0.429120874647,1.17114628807,0.194658728256,0.313747579417,0.392334881444,0.362675813972,0.613933096961,0.571261685315,1
83,0.102038398756,0.163942022742,0.620412713486,0.150333364946,0.271476675919,0.561327076604,0.131990553193,0.10432575133,0.203342309128,0.440521635989,0.457831681635,0.904603867653,0.148895746771,0.392168977173,0.370627991294,0.321531953102,0.713556395654,0.46176052503,1
84,0.074300120875,0.103990545778,0.232137724807,0.149365274304,0.123491143587,0.370726261821,0.124709242993,0.0656416249248,0.280673361598,0.405474355788,0.249944421284,0.670432648786,0.17716757414,0.220717820492,0.487073708679,0.302007469131,0.970789603686,0.367317458569,1
85,0.103438437349,0.117426507301,0.21178175834,0.2608978231,0.144722240264,0.29294075857,0.170607964368,0.104654604511,0.290447368078,0.46723195973,0.234686205284,0.742163842147,0.329040350844,0.188664230711,0.397009096668,0.363966789424,0.761416736575,0.302317369792,1
86,0.0893677427118,0.141784649827,0.180222028446,0.156240580062,0.12991160612,0.120994035718,0.288349742803,0.111547408379,0.157996776778,0.269883295183,0.23871298888,0.549999519657,0.2906138034,0.178714759518,0.270747122771,0.548122879876,0.542952411994,0.397767754755,1
87,0.0893677427118,0.141784649827,0.180222028446,0.156240580062,0.12991160612,0.120994035718,0.288349742803,0.111547408379,0.157996776778,0.269883295183,0.23871298888,0.549999519657,0.2906138034,0.178714759518,0.270747122771,0.548122879876,0.542952411994,0.397767754755,1
88,0.0893677427118,0.141784649827,0.180222028446,0.156240580062,0.12991160612,0.120994035718,0.288349742803,0.111547408379,0.157996776778,0.269883295183,0.23871298888,0.549999519657,0.2906138034,0.178714759518,0.270747122771,0.548122879876,0.542952411994,0.397767754755,1
89,0.0893677427118,0.141784649827,0.180222028446,0.156240580062,0.12991160612,0.120994035718,0.288349742803,0.111547408379,0.157996776778,0.269883295183,0.23871298888,0.549999519657,0.2906138034,0.178714759518,0.270747122771,0.548122879876,0.542952411994,0.397767754755,1
90,0.224814606523,0.146046383408,0.150681070354,0.138596504551,0.108719617836,0.119247155884,0.249393268269,0.08642557632,0.118767834934,0.379109870773,0.317069338928,0.336362827898,0.307280713296,0.221325975615,0.171994068757,0.580087034805,0.733355296066,0.56137786477,1
91,0.224814606523,0.146046383408,0.150681070354,0.138596504551,0.108719617836,0.119247155884,0.249393268269,0.08642557632,0.118767834934,0.379109870773,0.317069338928,0.336362827898,0.307280713296,0.221325975615,0.171994068757,0.580087034805,0.733355296066,0.56137786477,1
92,0.224814606523,0.146046383408,0.150681070354,0.138596504551,0.108719617836,0.119247155884,0.249393268269,0.08642557632,0.118767834934,0.379109870773,0.317069338928,0.336362827898,0.307280713296,0.221325975615,0.171994068757,0.580087034805,0.733355296066,0.56137786477,1
93,0.224814606523,0.146046383408,0.150681070354,0.138596504551,0.108719617836,0.119247155884,0.249393268269,0.08642557632,0.118767834934,0.379109870773,0.317069338928,0.336362827898,0.307280713296,0.221325975615,0.171994068757,0.580087034805,0.733355296066,0.56137786477,1
94,0.336194894515,0.112848494991,0.172785464786,0.152330048301,0.157757404382,0.156063995132,0.23878410105,0.164917094468,0.212249793938,0.355506894743,0.535656921064,0.525757182122,0.339448717613,0.289558184009,0.240164921703,0.352785301852,0.553610108268,0.740878719585,1
95,0.336194894515,0.112848494991,0.172785464786,0.152330048301,0.157757404382,0.156063995132,0.23878410105,0.164917094468,0.212249793938,0.355506894743,0.535656921064,0.525757182122,0.339448717613,0.289558184009,0.240164921703,0.352785301852,0.553610108268,0.740878719585,1
96,0.336194894515,0.112848494991,0.172785464786,0.152330048301,0.157757404382,0.156063995132,0.23878410105,0.164917094468,0.212249793938,0.355506894743,0.535656921064,0.525757182122,0.339448717613,0.289558184009,0.240164921703,0.352785301852,0.553610108268,0.740878719585,1
97,0.217826941463,0.0827806442507,0.326473443501,0.101741764513,0.195996461368,0.290329539745,0.191670528888,0.193374820348,0.189409332536,0.356858347119,0.735961876127,0.511165580441,0.328224670726,0.351535684121,0.298685767107,0.435123111346,0.526213109538,0.409823419405,1
98,0.217826941463,0.0827806442507,0.326473443501,0.101741764513,0.195996461368,0.290329539745,0.191670528888,0.193374820348,0.189409332536,0.356858347119,0.735961876127,0.511165580441,0.328224670726,0.351535684121,0.298685767107,0.435123111346,0.526213109538,0.409823419405,1
99,0.217826941463,0.0827806442507,0.326473443501,0.101741764513,0.195996461368,0.290329539745,0.191670528888,0.193374820348,0.189409332536,0.356858347119,0.735961876127,0.511165580441,0.328224670726,0.351535684121,0.298685767107,0.435123111346,0.526213109538,0.409823419405,1
100,0.217826941463,0.0827806442507,0.326473443501,0.101741764513,0.195996461368,0.290329539745,0.191670528888,0.193374820348,0.189409332536,0.356858347119,0.735961876127,0.511165580441,0.328224670726,0.351535684121,0.298685767107,0.435123111346,0.526213109538,0.409823419405,1
101,0.163374954812,0.105910639215,0.399916376345,0.070595542255,0.145423870107,0.201776205275,0.107132936844,0.0751157974336,0.138693281067,0.468087247728,0.235091138329,0.548667754491,0.216883794891,0.170608097255,0.150432440447,0.355992898199,0.476730572109,0.268339079261,1
102,0.163374954812,0.105910639215,0.399916376345,0.070595542255,0.145423870107,0.201776205275,0.107132936844,0.0751157974336,0.138693281067,0.468087247728,0.235091138329,0.548667754491,0.216883794891,0.170608097255,0.150432440447,0.355992898199,0.476730572109,0.268339079261,1
103,0.202225707484,0.14484041231,0.393777743005,0.0799621918366,0.20741866383,0.197334889136,0.0955964476101,0.113624776625,0.116067294961,0.72240669376,0.139380177899,0.663064988118,0.236322871894,0.140282674927,0.279695032636,0.321250040268,0.379278200621,0.601805213612,1
